Upper and lower bounds for the problem
Iteration: 603;  Base position: -326.7365955963603 mm; Feasibility: YES!; Manipulability: 0.19003 
Iteration 604; Item picked: Cube_02; Base position: 1126.8228304238582 mm; Feasibility: NO! 
Iteration 605; Item picked: Cube_02; Base position: 900.2360162219002 mm; Feasibility: NO! 
Iteration 606; Item picked: Cube_02; Base position: -982.9397392438107 mm; Feasibility: NO! 
Iteration 607; Item picked: Cube_02; Base position: 523.8120480902837 mm; Feasibility: NO! 
Iteration 608; Item picked: Cube_01; Base position: -664.3831651923452 mm; Feasibility: NO! 
Iteration 609; Item picked: Cube_01; Base position: -1217.400337746438 mm; Feasibility: NO! 
Iteration 610; Item picked: Cube_01; Base position: 614.2408083751366 mm; Feasibility: NO! 
Iteration 611; Item picked: Cube_00; Base position: -1144.5015942663872 mm; Feasibility: NO! 
Iteration 612; Item picked: Cube_02; Base position: 769.1353705732554 mm; Feasibility: NO! 
Iteration: 613;  Base position: 402.5657095574554 mm; Feasibility: YES!; Manipulability: 0.15337 
Iteration: 614;  Base position: -156.02675896586425 mm; Feasibility: YES!; Manipulability: 0.15752 
Iteration 615; Item picked: Cube_00; Base position: -660.2775440116784 mm; Feasibility: NO! 
Iteration 616; Item picked: Cube_02; Base position: -447.17913134318815 mm; Feasibility: NO! 
Iteration 617; Item picked: Cube_00; Base position: -786.8721643740704 mm; Feasibility: NO! 
Iteration 618; Item picked: Cube_01; Base position: 826.0805566017234 mm; Feasibility: NO! 
Iteration: 619;  Base position: -217.14978895333434 mm; Feasibility: YES!; Manipulability: 0.20278 
Iteration: 620;  Base position: 175.26655598357502 mm; Feasibility: YES!; Manipulability: 0.21692 
Iteration: 621;  Base position: 151.30614870113368 mm; Feasibility: YES!; Manipulability: 0.18107 
Iteration 622; Item picked: Cube_02; Base position: -1229.1991677363967 mm; Feasibility: NO! 
Iteration 623; Item picked: Cube_01; Base position: 851.1564815075944 mm; Feasibility: NO! 
Iteration: 624;  Base position: -258.0915256191754 mm; Feasibility: YES!; Manipulability: 0.21562 
Iteration 625; Item picked: Cube_00; Base position: -1269.8529903548833 mm; Feasibility: NO! 
Iteration 626; Item picked: Cube_01; Base position: 583.5072280876907 mm; Feasibility: NO! 
Iteration 627; Item picked: Cube_00; Base position: -1086.3045504815732 mm; Feasibility: NO! 
Iteration 628; Item picked: Cube_01; Base position: -1234.8823068806728 mm; Feasibility: NO! 
Iteration: 629;  Base position: -396.67064306058296 mm; Feasibility: YES!; Manipulability: 0.20238 
Iteration 630; Item picked: Cube_01; Base position: 1158.1661144346358 mm; Feasibility: NO! 
Iteration 631; Item picked: Cube_01; Base position: 865.1926258741573 mm; Feasibility: NO! 
Iteration: 632;  Base position: 478.21023855756766 mm; Feasibility: YES!; Manipulability: 0.1297 
Iteration 633; Item picked: Cube_00; Base position: 1044.2872335937586 mm; Feasibility: NO! 
Iteration 634; Item picked: Cube_02; Base position: -657.4415508299332 mm; Feasibility: NO! 
Iteration: 635;  Base position: 371.0335147795254 mm; Feasibility: YES!; Manipulability: 0.15007 
Iteration 636; Item picked: Cube_02; Base position: 994.556317372097 mm; Feasibility: NO! 
Iteration 637; Item picked: Cube_01; Base position: 1158.7138804823267 mm; Feasibility: NO! 
Iteration: 638;  Base position: -342.37805800200636 mm; Feasibility: YES!; Manipulability: 0.19234 
Iteration 639; Item picked: Cube_00; Base position: -925.60172868897 mm; Feasibility: NO! 
Iteration 640; Item picked: Cube_00; Base position: 1361.8083680471068 mm; Feasibility: NO! 
Iteration 641; Item picked: Cube_02; Base position: 1120.3267470328678 mm; Feasibility: NO! 
Iteration 642; Item picked: Cube_02; Base position: 778.5320103350359 mm; Feasibility: NO! 
Iteration: 643;  Base position: 382.5997337592951 mm; Feasibility: YES!; Manipulability: 0.14876 
Iteration 644; Item picked: Cube_02; Base position: -869.2858181607486 mm; Feasibility: NO! 
Iteration 645; Item picked: Cube_01; Base position: 588.7485363168571 mm; Feasibility: NO! 
Iteration 646; Item picked: Cube_01; Base position: 916.1314216238907 mm; Feasibility: NO! 
Iteration: 647;  Base position: -0.4062773027644653 mm; Feasibility: YES!; Manipulability: 0.15816 
Iteration 648; Item picked: Cube_02; Base position: 1069.4690303481498 mm; Feasibility: NO! 
Iteration 649; Item picked: Cube_01; Base position: -954.1713734011198 mm; Feasibility: NO! 
Iteration: 650;  Base position: -340.47112696379054 mm; Feasibility: YES!; Manipulability: 0.17288 
Iteration 651; Item picked: Cube_01; Base position: -1276.4634491269858 mm; Feasibility: NO! 
Iteration 652; Item picked: Cube_00; Base position: 928.6261763137691 mm; Feasibility: NO! 
Iteration: 653;  Base position: -432.0905520952788 mm; Feasibility: YES!; Manipulability: 0.17029 
Iteration 654; Item picked: Cube_00; Base position: -1192.9983534897488 mm; Feasibility: NO! 
Iteration: 655;  Base position: -427.63533150102603 mm; Feasibility: YES!; Manipulability: 0.1621 
Iteration: 656;  Base position: 118.54565106219638 mm; Feasibility: YES!; Manipulability: 0.20105 
Iteration: 657;  Base position: -247.88025621660313 mm; Feasibility: YES!; Manipulability: 0.20315 
Iteration 658; Item picked: Cube_02; Base position: -1113.0371808903283 mm; Feasibility: NO! 
Iteration 659; Item picked: Cube_02; Base position: 1476.3977925842892 mm; Feasibility: NO! 
Iteration 660; Item picked: Cube_00; Base position: 541.6509406113494 mm; Feasibility: NO! 
Iteration 661; Item picked: Cube_02; Base position: 918.7955344964721 mm; Feasibility: NO! 
Iteration 662; Item picked: Cube_00; Base position: 487.2097453176805 mm; Feasibility: NO! 
Iteration 663; Item picked: Cube_01; Base position: 1351.038050454179 mm; Feasibility: NO! 
Iteration 664; Item picked: Cube_01; Base position: -628.083033260194 mm; Feasibility: NO! 
Iteration 665; Item picked: Cube_02; Base position: 1328.553990208066 mm; Feasibility: NO! 
Iteration 666; Item picked: Cube_02; Base position: 1317.2938393755953 mm; Feasibility: NO! 
Iteration 667; Item picked: Cube_01; Base position: -1094.8367189903586 mm; Feasibility: NO! 
Iteration 668; Item picked: Cube_00; Base position: 1488.3469856270071 mm; Feasibility: NO! 
Iteration: 669;  Base position: -55.73245296684604 mm; Feasibility: YES!; Manipulability: 0.17893 
Iteration 670; Item picked: Cube_01; Base position: -631.2600217374496 mm; Feasibility: NO! 
Iteration 671; Item picked: Cube_00; Base position: -712.5764409874187 mm; Feasibility: NO! 
Iteration 672; Item picked: Cube_00; Base position: 885.9178628413074 mm; Feasibility: NO! 
Iteration 673; Item picked: Cube_00; Base position: -1190.6664125578466 mm; Feasibility: NO! 
Iteration 674; Item picked: Cube_02; Base position: 1107.668660588885 mm; Feasibility: NO! 
Iteration: 675;  Base position: 11.9021742807181 mm; Feasibility: YES!; Manipulability: 0.20617 
Iteration 676; Item picked: Cube_00; Base position: 1111.4879333902986 mm; Feasibility: NO! 
Iteration: 677;  Base position: 30.262832658580464 mm; Feasibility: YES!; Manipulability: 0.20552 
Iteration 678; Item picked: Cube_00; Base position: -933.4274914851209 mm; Feasibility: NO! 
Iteration: 679;  Base position: 130.78418039621238 mm; Feasibility: YES!; Manipulability: 0.22205 
Iteration: 680;  Base position: 101.97752633012647 mm; Feasibility: YES!; Manipulability: 0.19802 
Iteration 681; Item picked: Cube_01; Base position: 1148.6507491328357 mm; Feasibility: NO! 
Iteration: 682;  Base position: 454.70869307562 mm; Feasibility: YES!; Manipulability: 0.16203 
Iteration 683; Item picked: Cube_01; Base position: 1191.331973177234 mm; Feasibility: NO! 
Iteration 684; Item picked: Cube_00; Base position: -1315.6654054164128 mm; Feasibility: NO! 
Iteration: 685;  Base position: -178.96103266479258 mm; Feasibility: YES!; Manipulability: 0.18432 
Iteration 686; Item picked: Cube_02; Base position: -1353.6228351348602 mm; Feasibility: NO! 
Iteration: 687;  Base position: -334.786934570556 mm; Feasibility: YES!; Manipulability: 0.16618 
Iteration 688; Item picked: Cube_02; Base position: 755.7025533846058 mm; Feasibility: NO! 
Iteration 689; Item picked: Cube_01; Base position: 939.9741158899301 mm; Feasibility: NO! 
Iteration 690; Item picked: Cube_00; Base position: -1020.551051619545 mm; Feasibility: NO! 
Iteration 691; Item picked: Cube_00; Base position: 1156.8213607301677 mm; Feasibility: NO! 
Iteration 692; Item picked: Cube_02; Base position: 629.4249020191864 mm; Feasibility: NO! 
Iteration 693; Item picked: Cube_00; Base position: -1075.4546677190208 mm; Feasibility: NO! 
Iteration 694; Item picked: Cube_01; Base position: -769.8029351558702 mm; Feasibility: NO! 
Iteration: 695;  Base position: 254.91690442471395 mm; Feasibility: YES!; Manipulability: 0.19808 
Iteration 696; Item picked: Cube_02; Base position: -616.5877057470847 mm; Feasibility: NO! 
Iteration: 697;  Base position: 201.43585836758507 mm; Feasibility: YES!; Manipulability: 0.1572 
Iteration 698; Item picked: Cube_02; Base position: -923.6304128305215 mm; Feasibility: NO! 
Iteration: 699;  Base position: 345.34985012322795 mm; Feasibility: YES!; Manipulability: 0.16463 
Iteration: 700;  Base position: 397.04056729993613 mm; Feasibility: YES!; Manipulability: 0.17309 
Iteration: 701;  Base position: -542.2510961982787 mm; Feasibility: YES!; Manipulability: 0.15003 
Iteration: 702;  Base position: -52.359854436096384 mm; Feasibility: YES!; Manipulability: 0.19271 
Iteration 703; Item picked: Cube_02; Base position: -1006.4837410050227 mm; Feasibility: NO! 
Iteration 704; Item picked: Cube_02; Base position: -975.5560654482678 mm; Feasibility: NO! 
Iteration 705; Item picked: Cube_00; Base position: -1172.84326759455 mm; Feasibility: NO! 
Iteration: 706;  Base position: -335.7451326665514 mm; Feasibility: YES!; Manipulability: 0.18871 
Iteration: 707;  Base position: 324.4566495245099 mm; Feasibility: YES!; Manipulability: 0.1664 
Iteration: 708;  Base position: 404.21270501353933 mm; Feasibility: YES!; Manipulability: 0.14066 
Iteration 709; Item picked: Cube_00; Base position: 765.7472927191056 mm; Feasibility: NO! 
Iteration: 710;  Base position: -22.85576508134136 mm; Feasibility: YES!; Manipulability: 0.15842 
Iteration 711; Item picked: Cube_00; Base position: 953.4295407650143 mm; Feasibility: NO! 
Iteration 712; Item picked: Cube_02; Base position: -674.5135394986156 mm; Feasibility: NO! 
Iteration: 713;  Base position: 159.0187992781423 mm; Feasibility: YES!; Manipulability: 0.18605 
Iteration 714; Item picked: Cube_01; Base position: 1025.515502646454 mm; Feasibility: NO! 
Iteration 715; Item picked: Cube_02; Base position: 1324.8138612284893 mm; Feasibility: NO! 
Iteration 716; Item picked: Cube_01; Base position: -1343.1935439192737 mm; Feasibility: NO! 
Iteration 717; Item picked: Cube_01; Base position: -1023.9368984628657 mm; Feasibility: NO! 
Iteration 718; Item picked: Cube_00; Base position: 1225.4730516596505 mm; Feasibility: NO! 
Iteration 719; Item picked: Cube_00; Base position: -1320.2334542886272 mm; Feasibility: NO! 
Iteration 720; Item picked: Cube_02; Base position: -561.9830769204486 mm; Feasibility: NO! 
Iteration 721; Item picked: Cube_02; Base position: 1088.1614906914874 mm; Feasibility: NO! 
Iteration: 722;  Base position: -95.0416230780097 mm; Feasibility: YES!; Manipulability: 0.21395 
Iteration 723; Item picked: Cube_01; Base position: -628.1857872435627 mm; Feasibility: NO! 
Iteration 724; Item picked: Cube_01; Base position: -1466.015287369987 mm; Feasibility: NO! 
Iteration 725; Item picked: Cube_02; Base position: 1373.4399818677603 mm; Feasibility: NO! 
Iteration 726; Item picked: Cube_01; Base position: 380.70604061210815 mm; Feasibility: NO! 
Iteration 727; Item picked: Cube_02; Base position: 1168.559106772283 mm; Feasibility: NO! 
Iteration: 728;  Base position: -310.966116393324 mm; Feasibility: YES!; Manipulability: 0.1832 
Iteration: 729;  Base position: -390.6673682482333 mm; Feasibility: YES!; Manipulability: 0.16197 
Iteration: 730;  Base position: -163.98845759984397 mm; Feasibility: YES!; Manipulability: 0.19067 
Iteration 731; Item picked: Cube_02; Base position: 1365.3559769348667 mm; Feasibility: NO! 
Iteration 732; Item picked: Cube_01; Base position: -981.5822435799003 mm; Feasibility: NO! 
Iteration: 733;  Base position: -401.3406603976373 mm; Feasibility: YES!; Manipulability: 0.1568 
Iteration: 734;  Base position: -298.6819899568861 mm; Feasibility: YES!; Manipulability: 0.19572 
Iteration 735; Item picked: Cube_02; Base position: 708.3302944986194 mm; Feasibility: NO! 
Iteration: 736;  Base position: -12.686241719397458 mm; Feasibility: YES!; Manipulability: 0.20676 
Iteration 737; Item picked: Cube_01; Base position: 1158.5397164162687 mm; Feasibility: NO! 
Iteration 738; Item picked: Cube_01; Base position: 1235.083536170016 mm; Feasibility: NO! 
Iteration 739; Item picked: Cube_02; Base position: 590.8565370046472 mm; Feasibility: NO! 
Iteration 740; Item picked: Cube_01; Base position: 536.2428634717851 mm; Feasibility: NO! 
Iteration 741; Item picked: Cube_02; Base position: 790.594988469968 mm; Feasibility: NO! 
Iteration: 742;  Base position: 107.78192671881538 mm; Feasibility: YES!; Manipulability: 0.20192 
Iteration: 743;  Base position: 295.46446825667476 mm; Feasibility: YES!; Manipulability: 0.192 
Iteration: 744;  Base position: 199.53866291856275 mm; Feasibility: YES!; Manipulability: 0.21404 
Iteration: 745;  Base position: 194.556223852926 mm; Feasibility: YES!; Manipulability: 0.21481 
Iteration 746; Item picked: Cube_00; Base position: 741.7822060775661 mm; Feasibility: NO! 
Iteration 747; Item picked: Cube_01; Base position: 1152.0134936455338 mm; Feasibility: NO! 
Iteration: 748;  Base position: -441.0835991755646 mm; Feasibility: YES!; Manipulability: 0.16838 
Iteration 749; Item picked: Cube_02; Base position: -704.8564238751748 mm; Feasibility: NO! 
Iteration: 750;  Base position: 478.65908173839057 mm; Feasibility: YES!; Manipulability: 0.1297 
Iteration 751; Item picked: Cube_01; Base position: 385.6562540381235 mm; Feasibility: NO! 
Iteration 752; Item picked: Cube_00; Base position: -1301.9456028400455 mm; Feasibility: NO! 
Iteration 753; Item picked: Cube_02; Base position: 475.0706158812761 mm; Feasibility: NO! 
Iteration: 754;  Base position: -354.8069372890518 mm; Feasibility: YES!; Manipulability: 0.15836 
Iteration: 755;  Base position: -265.8406906534808 mm; Feasibility: YES!; Manipulability: 0.19959 
Iteration 756; Item picked: Cube_00; Base position: 1438.1668070490337 mm; Feasibility: NO! 
Iteration 757; Item picked: Cube_02; Base position: 1434.8883821706359 mm; Feasibility: NO! 
Iteration 758; Item picked: Cube_00; Base position: -958.9233724740818 mm; Feasibility: NO! 
Iteration 759; Item picked: Cube_01; Base position: -1352.281327363821 mm; Feasibility: NO! 
Iteration 760; Item picked: Cube_00; Base position: -1328.1629721579268 mm; Feasibility: NO! 
Iteration 761; Item picked: Cube_00; Base position: 1197.6046363374962 mm; Feasibility: NO! 
Iteration 762; Item picked: Cube_01; Base position: -729.7670405681355 mm; Feasibility: NO! 
Iteration 763; Item picked: Cube_02; Base position: -736.6142223934198 mm; Feasibility: NO! 
Iteration 764; Item picked: Cube_00; Base position: 1458.2396851440444 mm; Feasibility: NO! 
Iteration 765; Item picked: Cube_01; Base position: -1416.1551237297194 mm; Feasibility: NO! 
Iteration 766; Item picked: Cube_02; Base position: -1063.3721915465012 mm; Feasibility: NO! 
Iteration: 767;  Base position: -274.5868807563927 mm; Feasibility: YES!; Manipulability: 0.19886 
Iteration 768; Item picked: Cube_02; Base position: 997.3067093833033 mm; Feasibility: NO! 
Iteration 769; Item picked: Cube_02; Base position: -965.6021962405633 mm; Feasibility: NO! 
Iteration 770; Item picked: Cube_02; Base position: -680.6714048546135 mm; Feasibility: NO! 
Iteration: 771;  Base position: 43.33036753866736 mm; Feasibility: YES!; Manipulability: 0.15742 
Iteration: 772;  Base position: -449.182521881836 mm; Feasibility: YES!; Manipulability: 0.16194 
Iteration: 773;  Base position: 23.192859490484125 mm; Feasibility: YES!; Manipulability: 0.17139 
Iteration 774; Item picked: Cube_01; Base position: 778.2655699362317 mm; Feasibility: NO! 
Iteration 775; Item picked: Cube_01; Base position: 1344.1607347064937 mm; Feasibility: NO! 
Iteration: 776;  Base position: 62.798603836257826 mm; Feasibility: YES!; Manipulability: 0.20407 
Iteration: 777;  Base position: 150.3004474630518 mm; Feasibility: YES!; Manipulability: 0.16995 
Iteration 778; Item picked: Cube_02; Base position: 537.387747764896 mm; Feasibility: NO! 
Iteration 779; Item picked: Cube_01; Base position: 747.7556819660281 mm; Feasibility: NO! 
Iteration: 780;  Base position: 261.2978935297174 mm; Feasibility: YES!; Manipulability: 0.20179 
Iteration 781; Item picked: Cube_01; Base position: 1300.6249086777912 mm; Feasibility: NO! 
Iteration: 782;  Base position: 119.56948272216505 mm; Feasibility: YES!; Manipulability: 0.16946 
Iteration 783; Item picked: Cube_02; Base position: 960.0112851257791 mm; Feasibility: NO! 
Iteration 784; Item picked: Cube_02; Base position: -588.5956356210179 mm; Feasibility: NO! 
Iteration 785; Item picked: Cube_00; Base position: 1189.368873994953 mm; Feasibility: NO! 
Iteration 786; Item picked: Cube_02; Base position: -524.7759239249945 mm; Feasibility: NO! 
Iteration 787; Item picked: Cube_00; Base position: -1026.0366753105025 mm; Feasibility: NO! 
Iteration 788; Item picked: Cube_00; Base position: -1115.0724093335882 mm; Feasibility: NO! 
Iteration 789; Item picked: Cube_01; Base position: 1040.5771188491653 mm; Feasibility: NO! 
Iteration 790; Item picked: Cube_02; Base position: 911.9349198205164 mm; Feasibility: NO! 
Iteration 791; Item picked: Cube_00; Base position: -1248.4176483892138 mm; Feasibility: NO! 
Iteration: 792;  Base position: -240.55786107395284 mm; Feasibility: YES!; Manipulability: 0.20405 
Iteration 793; Item picked: Cube_01; Base position: -564.2999984980372 mm; Feasibility: NO! 
Iteration: 794;  Base position: -422.7043583639206 mm; Feasibility: YES!; Manipulability: 0.14041 
Iteration 795; Item picked: Cube_01; Base position: 540.0909787345495 mm; Feasibility: NO! 
Iteration 796; Item picked: Cube_02; Base position: 645.7292424840916 mm; Feasibility: NO! 
Iteration 797; Item picked: Cube_01; Base position: 403.3190841395872 mm; Feasibility: NO! 
Iteration 798; Item picked: Cube_02; Base position: 722.029464724018 mm; Feasibility: NO! 
Iteration: 799;  Base position: 456.420706107549 mm; Feasibility: YES!; Manipulability: 0.13666 
Iteration 800; Item picked: Cube_00; Base position: -1328.9993467734266 mm; Feasibility: NO! 
Iteration 801; Item picked: Cube_00; Base position: -648.3327289219399 mm; Feasibility: NO! 
Iteration 802; Item picked: Cube_01; Base position: 390.4454071455368 mm; Feasibility: NO! 
Iteration 803; Item picked: Cube_00; Base position: 526.7880728992689 mm; Feasibility: NO! 
Iteration: 804;  Base position: 115.51681267386971 mm; Feasibility: YES!; Manipulability: 0.18184 
Iteration: 805;  Base position: 435.08489810704214 mm; Feasibility: YES!; Manipulability: 0.14041 
Iteration 806; Item picked: Cube_02; Base position: -1266.6777686209018 mm; Feasibility: NO! 
Iteration 807; Item picked: Cube_01; Base position: -833.6834547658324 mm; Feasibility: NO! 
Iteration 808; Item picked: Cube_01; Base position: 997.5064827771321 mm; Feasibility: NO! 
Iteration 809; Item picked: Cube_02; Base position: 846.7519558230333 mm; Feasibility: NO! 
Iteration 810; Item picked: Cube_02; Base position: -1491.768830583011 mm; Feasibility: NO! 
Iteration 811; Item picked: Cube_01; Base position: 656.1102177974622 mm; Feasibility: NO! 
Iteration: 812;  Base position: 268.59843714886097 mm; Feasibility: YES!; Manipulability: 0.16973 
Iteration: 813;  Base position: -262.3552646032558 mm; Feasibility: YES!; Manipulability: 0.16768 
Iteration 814; Item picked: Cube_00; Base position: 713.3352186281677 mm; Feasibility: NO! 
Iteration 815; Item picked: Cube_02; Base position: -634.6751307214449 mm; Feasibility: NO! 
Iteration: 816;  Base position: 502.8322263427367 mm; Feasibility: YES!; Manipulability: 0.09999 
Iteration: 817;  Base position: 276.6986987274024 mm; Feasibility: YES!; Manipulability: 0.17818 
Iteration 818; Item picked: Cube_02; Base position: 534.7480281134733 mm; Feasibility: NO! 
Iteration: 819;  Base position: -188.70190366661882 mm; Feasibility: YES!; Manipulability: 0.17762 
Iteration 820; Item picked: Cube_00; Base position: 752.5604973839681 mm; Feasibility: NO! 
Iteration 821; Item picked: Cube_00; Base position: 570.971546858932 mm; Feasibility: NO! 
Iteration 822; Item picked: Cube_00; Base position: 535.1856948330351 mm; Feasibility: NO! 
Iteration 823; Item picked: Cube_00; Base position: 1487.1652886491052 mm; Feasibility: NO! 
Iteration 824; Item picked: Cube_01; Base position: 764.7788407088306 mm; Feasibility: NO! 
Iteration 825; Item picked: Cube_02; Base position: 646.7282902608404 mm; Feasibility: NO! 
Iteration: 826;  Base position: -343.6309137594112 mm; Feasibility: YES!; Manipulability: 0.16591 
Iteration 827; Item picked: Cube_00; Base position: -765.1090052527715 mm; Feasibility: NO! 
Iteration 828; Item picked: Cube_02; Base position: -730.2219900700181 mm; Feasibility: NO! 
Iteration: 829;  Base position: 311.38804153878505 mm; Feasibility: YES!; Manipulability: 0.18251 
Iteration 830; Item picked: Cube_00; Base position: 782.9024891790787 mm; Feasibility: NO! 
Iteration: 831;  Base position: -244.7844809569583 mm; Feasibility: YES!; Manipulability: 0.18117 
Iteration 832; Item picked: Cube_00; Base position: -1101.9431590255995 mm; Feasibility: NO! 
Iteration 833; Item picked: Cube_02; Base position: -726.5300387618215 mm; Feasibility: NO! 
Iteration 834; Item picked: Cube_01; Base position: 1132.700771350812 mm; Feasibility: NO! 
Iteration 835; Item picked: Cube_00; Base position: 505.10208289338107 mm; Feasibility: NO! 
Iteration 836; Item picked: Cube_00; Base position: -827.1683099199464 mm; Feasibility: NO! 
Iteration: 837;  Base position: 120.63034176680549 mm; Feasibility: YES!; Manipulability: 0.1754 
Iteration: 838;  Base position: -55.58528650971948 mm; Feasibility: YES!; Manipulability: 0.20059 
Iteration 839; Item picked: Cube_00; Base position: -1469.318970252944 mm; Feasibility: NO! 
Iteration: 840;  Base position: -509.6639951877146 mm; Feasibility: YES!; Manipulability: 0.1504 
Iteration 841; Item picked: Cube_01; Base position: 531.3434596573857 mm; Feasibility: NO! 
Iteration 842; Item picked: Cube_02; Base position: -909.7177772711206 mm; Feasibility: NO! 
Iteration 843; Item picked: Cube_00; Base position: 1214.8048656376936 mm; Feasibility: NO! 
Iteration 844; Item picked: Cube_01; Base position: -726.2140750562791 mm; Feasibility: NO! 
Iteration 845; Item picked: Cube_00; Base position: 1161.7488167540992 mm; Feasibility: NO! 
Iteration 846; Item picked: Cube_00; Base position: 953.5254494133346 mm; Feasibility: NO! 
Iteration 847; Item picked: Cube_02; Base position: 1425.5026441541181 mm; Feasibility: NO! 
Iteration: 848;  Base position: 158.9940378049082 mm; Feasibility: YES!; Manipulability: 0.19726 
Iteration 849; Item picked: Cube_01; Base position: -627.1324695224059 mm; Feasibility: NO! 
Iteration 850; Item picked: Cube_01; Base position: 1092.9263767892025 mm; Feasibility: NO! 
Iteration 851; Item picked: Cube_00; Base position: -787.4694081121053 mm; Feasibility: NO! 
Iteration: 852;  Base position: 292.879841054302 mm; Feasibility: YES!; Manipulability: 0.17724 
Iteration: 853;  Base position: -437.26596933876976 mm; Feasibility: YES!; Manipulability: 0.16275 
Iteration 854; Item picked: Cube_01; Base position: -1273.0952813360657 mm; Feasibility: NO! 
Iteration: 855;  Base position: 147.15167393239403 mm; Feasibility: YES!; Manipulability: 0.19562 
Iteration 856; Item picked: Cube_01; Base position: -1228.280098381696 mm; Feasibility: NO! 
Iteration 857; Item picked: Cube_01; Base position: 1064.9666144950243 mm; Feasibility: NO! 
Iteration 858; Item picked: Cube_01; Base position: 1445.9630265546612 mm; Feasibility: NO! 
Iteration: 859;  Base position: -406.9448370830685 mm; Feasibility: YES!; Manipulability: 0.1635 
Iteration: 860;  Base position: -477.8762563780931 mm; Feasibility: YES!; Manipulability: 0.15179 
Iteration 861; Item picked: Cube_00; Base position: 389.95650925086966 mm; Feasibility: NO! 
Iteration 862; Item picked: Cube_02; Base position: -787.5159764658272 mm; Feasibility: NO! 
Iteration 863; Item picked: Cube_01; Base position: -1428.194199020123 mm; Feasibility: NO! 
Iteration 864; Item picked: Cube_02; Base position: -1100.7370446331333 mm; Feasibility: NO! 
Iteration 865; Item picked: Cube_00; Base position: 1306.9605865486042 mm; Feasibility: NO! 
Iteration 866; Item picked: Cube_00; Base position: -843.696930618215 mm; Feasibility: NO! 
Iteration 867; Item picked: Cube_02; Base position: 1333.6268219548633 mm; Feasibility: NO! 
Iteration: 868;  Base position: 347.7993846278623 mm; Feasibility: YES!; Manipulability: 0.18346 
Iteration 869; Item picked: Cube_00; Base position: -744.8497021800232 mm; Feasibility: NO! 
Iteration 870; Item picked: Cube_00; Base position: 632.6365083877731 mm; Feasibility: NO! 
Iteration 871; Item picked: Cube_01; Base position: -1044.0824167303804 mm; Feasibility: NO! 
Iteration 872; Item picked: Cube_01; Base position: 975.1630412886593 mm; Feasibility: NO! 
Iteration 873; Item picked: Cube_00; Base position: 1317.194215602748 mm; Feasibility: NO! 
Iteration: 874;  Base position: 390.84759252299614 mm; Feasibility: YES!; Manipulability: 0.1742 
Iteration: 875;  Base position: -430.3614179930512 mm; Feasibility: YES!; Manipulability: 0.17069 
Iteration: 876;  Base position: -489.76139000029696 mm; Feasibility: YES!; Manipulability: 0.1582 
Iteration: 877;  Base position: -274.36074854158346 mm; Feasibility: YES!; Manipulability: 0.18593 
Iteration 878; Item picked: Cube_00; Base position: 640.6963263968814 mm; Feasibility: NO! 
Iteration 879; Item picked: Cube_02; Base position: 1087.6771131846058 mm; Feasibility: NO! 
Iteration 880; Item picked: Cube_00; Base position: -1248.3884805945966 mm; Feasibility: NO! 
Iteration: 881;  Base position: -549.9427601578207 mm; Feasibility: YES!; Manipulability: 0.14854 
Iteration: 882;  Base position: 405.2625825064956 mm; Feasibility: YES!; Manipulability: 0.17174 
Iteration 883; Item picked: Cube_01; Base position: 545.1752050847024 mm; Feasibility: NO! 
Iteration 884; Item picked: Cube_01; Base position: 919.6309606216755 mm; Feasibility: NO! 
Iteration 885; Item picked: Cube_02; Base position: -1068.7048502857415 mm; Feasibility: NO! 
Iteration 886; Item picked: Cube_01; Base position: 1234.4349036360413 mm; Feasibility: NO! 
Iteration 887; Item picked: Cube_02; Base position: -655.1252537611058 mm; Feasibility: NO! 
Iteration: 888;  Base position: 262.36439836626505 mm; Feasibility: YES!; Manipulability: 0.17055 
Iteration 889; Item picked: Cube_02; Base position: -1240.4306180771157 mm; Feasibility: NO! 
Iteration: 890;  Base position: -14.7495095276156 mm; Feasibility: YES!; Manipulability: 0.17845 
Iteration 891; Item picked: Cube_00; Base position: 605.3163778404337 mm; Feasibility: NO! 
Iteration 892; Item picked: Cube_01; Base position: -1004.0828994777191 mm; Feasibility: NO! 
Iteration: 893;  Base position: 430.2787632139782 mm; Feasibility: YES!; Manipulability: 0.15369 
Iteration 894; Item picked: Cube_02; Base position: -1127.0866080004234 mm; Feasibility: NO! 
Iteration: 895;  Base position: 153.5756894228707 mm; Feasibility: YES!; Manipulability: 0.1575 
Iteration 896; Item picked: Cube_00; Base position: 864.2287903878837 mm; Feasibility: NO! 
Iteration 897; Item picked: Cube_01; Base position: 750.0810118731965 mm; Feasibility: NO! 
Iteration 898; Item picked: Cube_00; Base position: -1460.0891038352545 mm; Feasibility: NO! 
Iteration 899; Item picked: Cube_01; Base position: -956.3939374062153 mm; Feasibility: NO! 
Iteration 900; Item picked: Cube_02; Base position: -1085.2708618216402 mm; Feasibility: NO! 
Iteration 901; Item picked: Cube_01; Base position: -1114.6048257406399 mm; Feasibility: NO! 
Iteration: 902;  Base position: 445.94431974290546 mm; Feasibility: YES!; Manipulability: 0.12006 
Iteration 903; Item picked: Cube_00; Base position: 792.0255886223031 mm; Feasibility: NO! 
Iteration 904; Item picked: Cube_01; Base position: -1229.5864641164155 mm; Feasibility: NO! 
Iteration 905; Item picked: Cube_00; Base position: 752.4307934545805 mm; Feasibility: NO! 
